# IN-CORPUS QRELS for SQUAD evaluation set on FineWeb
# Generated: 2026-02-07T23:38:23.651763
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 10570
# Questions with verified: 7560
# Total verified docs: 145918
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00533_28482, 491
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00651_35966, 491
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01404_16394, 533
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01726_9245, 14790
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00983_14143, 9487
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00774_4877, 24568
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01604_19302, 24568
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01174_41385, 24432
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01328_35117, 24432
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01405_7260, 1659
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00441_52268, 1649
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00690_35867, 378
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01217_24044, 378
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01690_10613, 1592
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01155_18941, 1458
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00349_32620, 1512
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00433_12634, 14594
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00016_41965, 1610
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01780_39536, 1587
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01126_22454, 7844
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01804_9267, 7844
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00491_41584, 41553
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_01497_17620, 41553
3980, Who kept tabs on the accident review board that NASA created?, both houses of Congress, shard_00152_2721, 1441
3981, What was found to be at fault for the fire in the cabin on Apollo 1 regarding the CM design?, deficiencies, shard_00135_34579, 7039
3981, What was found to be at fault for the fire in the cabin on Apollo 1 regarding the CM design?, deficiencies, shard_00421_19166, 7039
3981, What was found to be at fault for the fire in the cabin on Apollo 1 regarding the CM design?, deficiencies, shard_00442_7007, 7039
3981, What was found to be at fault for the fire in the cabin on Apollo 1 regarding the CM design?, deficiencies, shard_00695_6701, 5962
3981, What was found to be at fault for the fire in the cabin on Apollo 1 regarding the CM design?, deficiencies, shard_01256_38895, 5962
3981, What was found to be at fault for the fire in the cabin on Apollo 1 regarding the CM design?, deficiencies, shard_01526_44799, 5962
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_00341_22780, 28876
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_00015_54168, 3756
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_01250_45245, 3756
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_01480_20671, 3756
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_01785_43884, 3756
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_00860_29330, 6339
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_01060_7307, 6339
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_00877_30806, 10216
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_00289_5315, 2026
3982, Who ended up replacing Joseph Francis Shea as ASPO Manager?, George Low, shard_01296_22914, 2026
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00349_32620, 1360
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_01690_10613, 1440
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_01155_18941, 1304
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00016_41965, 1458
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_01780_39536, 1435
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00533_28482, 2424
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00651_35966, 2432
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_01404_16394, 2474
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_01405_7260, 1507
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00441_52268, 1497
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00152_2721, 1299
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00433_12634, 557
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00426_37009, 4844
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_00491_41584, 29340
3983, How soon after the cabin fire incident did NASA create its accident review board?, immediately, shard_01497_17620, 29340
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00349_32620, 25435
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00152_2721, 26742
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00441_52268, 23204
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_01405_7260, 23174
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_01690_10613, 27613
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_01155_18941, 27765
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00016_41965, 21592
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00117_6552, 19105
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00419_13456, 19248
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00700_19242, 19370
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00517_50185, 19164
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_01018_25243, 19164
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_01326_50639, 19105
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00433_12634, 20043
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_01780_39536, 21565
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00215_3663, 8707
3984, What type of mixture was created to replace the pure oxygen atmosphere inside the cabin?, nitrogen/oxygen mixture, shard_00092_27983, 9312
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_00722_53932, 10513
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_00878_39033, 4401
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_01710_32639, 4401
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_00549_26213, 2008
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_01651_51769, 2008
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_00349_32620, 1005
3985, What type of materials inside the cabin were removed to help prevent more fire hazards in the future?, flammable cabin and space suit materials, shard_00402_17412, 3488
